Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Sales,Net_price,Month_name
104343,"2024-02-15 05:30:00",Giza-Zayed,"Om Ali Cream",Small,147.85,6,0.1,"No Topping",87185,18,Male,"No Membership",Instapay,ElMenus,24,4.5,107,38.8,70,1,"Not Holiday",Traditional,"Greater Cairo","not weekend",5,124.19,922.58,718.55,February
102031,"2024-01-22 03:30:00",Dubai-Marina,"Super B.Laban",Medium,47.74,3,0,Nutella,83514,74,Male,"No Membership","Credit Card",ElMenus,85,12.5,144,34.4,27.6,2,"Not Holiday",Signature,UAE,"not weekend",3,20.05,163.27,143.22,January
103061,"2024-02-01 21:00:00",Riyadh-Olaya,"Qishtouza Nutella",Large,112.55,1,0,Nutella,61705,62,Male,Bronze,"Credit Card",ElMenus,18,9.1,127,23.5,83.6,5,"Not Holiday",Modern,KSA,"not weekend",21,15.76,128.31,112.55,February
100059,"2024-01-01 14:30:00",Alex-Stanly,"Qishtouza Lotus",Medium,167.8,10,0.1,Pistachio,80153,44,Female,"No Membership",Wallet,In-store,80,3.9,139,39.2,50.5,1,"Not Holiday",Modern,Alexandria,"not weekend",14,234.92,1745.12,1359.18,January
102406,"2024-01-26 01:15:00","Cairo-Nasr City","Rice Pudding Nuts",Small,74.32,7,0.15,"No Topping",50829,12,Male,Gold,Wallet,Talabat,82,5.6,131,36.7,44.3,3,"Not Holiday",Traditional,"Greater Cairo",Weekend,1,72.83,515.03,375.87,January
105007,"2024-02-22 03:30:00",Mansoura-Mashaya,"Sweet Koshary Mix",Medium,70.97,10,0,"No Topping",83835,29,Male,Bronze,Cash,ElMenus,97,9.9,139,42.4,39.3,2,"Not Holiday",Signature,Delta,"not weekend",3,99.36,809.06,709.70,February
106158,"2024-03-05 03:15:00",Mansoura-Mashaya,"Qishtouza Nutella",Small,48.54,4,0.15,Lotus,61748,67,Female,Gold,Instapay,ElMenus,84,13,125,27.2,28.8,5,"Not Holiday",Modern,Delta,"not weekend",3,27.18,192.22,140.28,March
107376,"2024-03-17 19:45:00",Tanta-Saeed,"Rice Pudding Oven",Large,70.33,8,0.15,"No Topping",52151,44,Female,Gold,Wallet,In-store,78,5.8,114,39.2,68.2,1,"Not Holiday",Traditional,Delta,Weekend,19,78.77,557.01,406.50,March
104507,"2024-02-16 22:30:00","Cairo-Nasr City","Super B.Laban",Large,53.52,11,0,Lotus,62239,22,Male,Gold,"Credit Card",ElMenus,86,8.6,106,30.9,22.6,2,"Not Holiday",Signature,"Greater Cairo",Weekend,22,82.42,671.14,588.72,February
105215,"2024-02-24 07:30:00",Riyadh-Olaya,"Ice Cream Mango",Medium,50.13,7,0,Lotus,59829,65,Unknown,Gold,Instapay,In-store,98,1.2,146,41.2,35.6,4,"Not Holiday","Ice Cream",KSA,Weekend,7,49.13,400.04,350.91,February
106030,"2024-03-03 19:15:00",Tanta-Saeed,"Ice Cream Mango",Large,164.69,2,0,Nuts,63485,44,Male,Gold,Instapay,"Mobile App",47,0.7,125,35.8,61,1,Holiday,"Ice Cream",Delta,Weekend,19,46.11,375.49,329.38,March
101781,"2024-01-19 13:00:00",Tanta-Saeed,"Ice Cream Mango",Medium,89.66,10,0,Pistachio,70961,44,Female,"No Membership",Instapay,ElMenus,28,13.7,123,30.5,49.5,3,"Not Holiday","Ice Cream",Delta,Weekend,13,125.52,1022.12,896.60,January
105448,"2024-02-26 17:45:00",Mansoura-Mashaya,"Ice Cream Mango",Medium,139.15,3,0,Nutella,64686,16,Male,Silver,Wallet,In-store,12,14.7,111,44.3,75.5,2,"Not Holiday","Ice Cream",Delta,"not weekend",17,58.44,475.89,417.45,February
104607,"2024-02-17 23:30:00",Alex-Stanly,"Qishtouza Lotus",Large,103.8,8,0,Nuts,69253,44,Male,Silver,Instapay,Talabat,30,14.5,125,34,51.5,1,"Not Holiday",Modern,Alexandria,Weekend,23,116.26,946.66,830.40,February
106915,"2024-03-13 00:30:00","Cairo-Nasr City","Rice Pudding Nuts",Small,118,11,0,"No Topping",57956,28,Male,Silver,"Credit Card",Talabat,81,6.3,118,17.3,79.4,5,"Not Holiday",Traditional,"Greater Cairo","not weekend",0,181.72,1479.72,1298.00,March
100677,"2024-01-08 01:00:00",Giza-Zayed,"Rice Pudding Oven",Large,91.4,10,0.1,Lotus,50321,51,Female,Silver,Cash,"Mobile App",60,10.4,136,36.5,54.4,3,"Not Holiday",Traditional,"Greater Cairo","not weekend",1,127.96,950.56,740.34,January
103583,"2024-02-07 07:30:00",Riyadh-Olaya,"Super B.Laban",Medium,145.37,3,0,Pistachio,74122,72,Female,Gold,"Credit Card",Talabat,72,1.8,122,36,62,1,"Not Holiday",Signature,KSA,"not weekend",7,61.06,497.17,436.11,February
103654,"2024-02-08 01:15:00",Dubai-Marina,"Ice Cream Mango",Medium,122.33,3,0.05,Pistachio,84492,16,Female,Silver,"Credit Card",In-store,69,5.4,144,35.6,56.5,1,"Not Holiday","Ice Cream",UAE,"not weekend",1,51.38,400.02,331.21,February
107921,"2024-03-23 12:00:00","Cairo-Nasr City","Om Ali Cream",Small,68.06,8,0.1,Nutella,84224,47,Male,"No Membership","Credit Card",Talabat,119,13.2,138,16.1,65,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,12,76.23,566.26,441.03,March
109500,"2024-04-08 22:45:00",Tanta-Saeed,"Om Ali Cream",Medium,63.67,6,0,"No Topping",74115,29,Female,"No Membership",Cash,ElMenus,26,13.6,111,29.4,67.7,3,Holiday,Traditional,Delta,"not weekend",22,53.48,435.5,382.02,April
102733,"2024-01-29 11:00:00",Riyadh-Olaya,"Rice Pudding Nuts",Medium,104.8,7,0,"No Topping",86888,12,Female,"No Membership","Credit Card","Mobile App",31,3,128,32.3,82.9,4,"Not Holiday",Traditional,KSA,"not weekend",11,102.7,836.3,733.60,January
104788,"2024-02-19 20:45:00",Mansoura-Mashaya,"Super B.Laban",Medium,148.42,11,0,"No Topping",52612,44,Female,Gold,Instapay,Talabat,19,6.8,145,15.2,89.9,5,"Not Holiday",Signature,Delta,"not weekend",20,228.57,1861.19,1632.62,February
102755,"2024-01-29 16:30:00",Riyadh-Olaya,"Rice Pudding Oven",Medium,178.15,8,0,Pistachio,83708,31,Female,Gold,"Credit Card",Talabat,83,14.1,116,22.6,48.1,1,"Not Holiday",Traditional,KSA,"not weekend",16,199.53,1624.73,1425.20,January
102338,"2024-01-25 08:15:00",Cairo-Zamalek,"Sweet Koshary Mix",Medium,62.17,7,0,Nuts,56249,16,Female,Silver,Instapay,ElMenus,101,12.4,103,26.5,37.7,4,"Not Holiday",Signature,"Greater Cairo","not weekend",8,60.93,496.12,435.19,January
103644,"2024-02-07 22:45:00",Giza-Zayed,"Qishtouza Nutella",Medium,102.31,10,0.05,Nuts,80701,71,Unknown,Bronze,Cash,ElMenus,33,8.3,111,24,29.9,1,"Not Holiday",Modern,"Greater Cairo","not weekend",22,143.23,1115.18,923.35,February
107738,"2024-03-21 14:15:00",Mansoura-Mashaya,"Sweet Koshary Mix",Medium,116.52,11,0.1,Pistachio,89659,38,Male,"No Membership",Instapay,In-store,23,4.7,145,37.9,61.6,3,"Not Holiday",Signature,Delta,"not weekend",14,179.44,1332.99,1038.20,March
105517,"2024-02-27 11:00:00","Cairo-Nasr City","Super B.Laban",Small,174.14,8,0,Nuts,79462,44,Male,Bronze,"Credit Card",ElMenus,14,3.1,129,26.8,74.1,5,"Not Holiday",Signature,"Greater Cairo","not weekend",11,195.04,1588.16,1393.12,February
105247,"2024-02-24 15:30:00","Cairo-Nasr City","Rice Pudding Nuts",Large,92.75,10,0.1,"No Topping",64717,48,Female,Silver,Cash,Talabat,41,13,133,24.2,89,3,"Not Holiday",Traditional,"Greater Cairo",Weekend,15,129.85,964.6,751.28,February
100867,"2024-01-10 00:30:00",Mansoura-Mashaya,"Super B.Laban",Small,163.29,8,0,Lotus,58202,53,Male,Gold,Wallet,In-store,105,8.9,108,21.5,68.2,1,"Not Holiday",Signature,Delta,"not weekend",0,182.88,1489.2,1306.32,January
104448,"2024-02-16 07:45:00","Cairo-Nasr City","Qishtouza Nutella",Medium,60.59,1,0,Nutella,63221,44,Male,Silver,Cash,"Mobile App",54,10.2,141,26.5,29.8,1,"Not Holiday",Modern,"Greater Cairo",Weekend,7,8.48,69.07,60.59,February
105072,"2024-02-22 19:45:00",Mansoura-Mashaya,"Sweet Koshary Mix",Medium,67.05,4,0,Lotus,79311,23,Unknown,"No Membership",Wallet,ElMenus,85,1.2,125,17.6,85.1,NULL,"Not Holiday",Signature,Delta,"not weekend",19,37.55,305.75,268.20,February
104882,"2024-02-20 20:15:00",Mansoura-Mashaya,"Qishtouza Nutella",Medium,67.61,10,0.1,Nuts,87459,40,Female,Bronze,Instapay,Talabat,37,10.2,126,31.1,56.7,5,"Not Holiday",Modern,Delta,"not weekend",20,94.65,703.14,547.64,February
109511,"2024-04-09 01:30:00",Dubai-Marina,"Om Ali Cream",Medium,151.08,10,0.1,"No Topping",86145,19,Male,Bronze,Instapay,Talabat,80,0.8,149,24.7,36.5,3,"Not Holiday",Traditional,UAE,"not weekend",1,211.51,1571.23,1223.75,April
103003,"2024-02-01 06:30:00",Tanta-Saeed,"Qishtouza Lotus",Large,79.38,11,0,Lotus,67051,44,Male,Gold,Cash,"Mobile App",37,5.3,105,42.8,83.2,3,"Not Holiday",Modern,Delta,"not weekend",6,122.25,995.43,873.18,February
102226,"2024-01-24 04:15:00",Mansoura-Mashaya,"Om Ali Cream",Medium,147.65,9,0,"No Topping",84665,57,Male,Silver,Cash,ElMenus,101,5.2,116,20.6,48,5,"Not Holiday",Traditional,Delta,"not weekend",4,186.04,1514.89,1328.85,January
109057,"2024-04-04 08:00:00","Cairo-Nasr City","Sweet Koshary Mix",Medium,119.16,8,0.1,Pistachio,59634,24,Female,"No Membership",Wallet,"Mobile App",37,12.5,125,22.1,52,4,"Not Holiday",Signature,"Greater Cairo","not weekend",8,133.46,991.41,772.16,April
104827,"2024-02-20 06:30:00",Riyadh-Olaya,"Sweet Koshary Mix",Medium,100.36,5,0,"No Topping",68416,14,Female,Bronze,Instapay,"Mobile App",87,2.6,101,20.1,69,5,"Not Holiday",Signature,KSA,"not weekend",6,70.25,572.05,501.80,February
107622,"2024-03-20 09:15:00","Cairo-Nasr City","Rice Pudding Oven",Medium,130.71,8,0,Nuts,64079,45,Male,"No Membership",Wallet,"Mobile App",19,12.3,144,42.7,54.2,5,Holiday,Traditional,"Greater Cairo","not weekend",9,146.4,1192.08,1045.68,March
109690,"2024-04-10 22:15:00",Dubai-Marina,"Om Ali Cream",Medium,140.64,8,0,Nuts,58830,63,Male,Gold,Instapay,ElMenus,55,0.9,109,41.2,29.9,3,"Not Holiday",Traditional,UAE,"not weekend",22,157.52,1282.64,1125.12,April
105501,"2024-02-27 07:00:00",Dubai-Marina,"Qishtouza Lotus",Large,131.05,2,0,Nuts,62529,16,Female,"No Membership",Wallet,Talabat,52,4.8,139,43.3,39.1,4,"Not Holiday",Modern,UAE,"not weekend",7,36.69,298.79,262.10,February
109701,"2024-04-11 01:00:00",Dubai-Marina,"Rice Pudding Oven",Medium,99.24,1,0,Nuts,50717,28,Female,Gold,"Credit Card",ElMenus,58,9.8,110,42.5,40.6,2,"Not Holiday",Traditional,UAE,"not weekend",1,13.89,113.13,99.24,April
108479,"2024-03-29 07:30:00","Cairo-Nasr City","Sweet Koshary Mix",Medium,125.2,10,0,Nuts,77808,53,Female,"No Membership",Wallet,Talabat,97,3.8,114,23.8,68.7,3,"Not Holiday",Signature,"Greater Cairo",Weekend,7,175.28,1427.28,1252.00,March
105503,"2024-02-27 07:30:00",Giza-Zayed,"Qishtouza Lotus",Medium,174.67,4,0,Nutella,50075,39,Unknown,"No Membership","Credit Card","Mobile App",50,8.3,110,38.6,43.9,1,"Not Holiday",Modern,"Greater Cairo","not weekend",7,97.82,796.5,698.68,February
101211,"2024-01-13 14:30:00","Cairo-Nasr City","Sweet Koshary Mix",Small,97.16,10,0,Lotus,54198,59,Male,Bronze,"Credit Card","Mobile App",50,13.3,117,38.9,78.6,2,"Not Holiday",Signature,"Greater Cairo",Weekend,14,136.02,1107.62,971.60,January
109084,"2024-04-04 14:45:00","Cairo-Nasr City","Rice Pudding Oven",Large,86.76,8,0.15,Lotus,54319,25,Female,Gold,Wallet,ElMenus,57,9.2,132,29,41.3,1,"Not Holiday",Traditional,"Greater Cairo","not weekend",14,97.17,687.14,501.47,April
102289,"2024-01-24 20:00:00",Mansoura-Mashaya,"Sweet Koshary Mix",Small,159.68,5,0,Pistachio,89524,66,Female,"No Membership",Instapay,Talabat,18,9.5,146,34.6,40.6,3,"Not Holiday",Signature,Delta,"not weekend",20,111.78,910.18,798.40,January
102184,"2024-01-23 17:45:00",Tanta-Saeed,"Rice Pudding Oven",Medium,143.85,8,0,Nutella,80702,68,Male,Bronze,"Credit Card","Mobile App",64,10.1,136,24.8,39,4,"Not Holiday",Traditional,Delta,"not weekend",17,161.11,1311.91,1150.80,January
102863,"2024-01-30 19:30:00",Dubai-Marina,"Rice Pudding Nuts",Medium,85.69,3,0.15,"No Topping",78728,20,Female,Gold,Instapay,"Mobile App",54,10,120,44.5,88.6,4,"Not Holiday",Traditional,UAE,"not weekend",19,35.99,254.5,185.73,January
106862,"2024-03-12 11:15:00",Giza-Zayed,"Super B.Laban",Medium,122.95,11,0.1,Nutella,61311,63,Female,Bronze,Wallet,"Mobile App",42,5.3,111,26.1,89.1,NULL,"Not Holiday",Signature,"Greater Cairo","not weekend",11,189.34,1406.54,1095.48,March
102363,"2024-01-25 14:30:00",Dubai-Marina,"Qishtouza Lotus",Medium,168.89,9,0.1,"No Topping",55801,39,Unknown,"No Membership",Wallet,In-store,37,4.9,120,39.6,74,3,"Not Holiday",Modern,UAE,"not weekend",14,212.8,1580.81,1231.21,January
108464,"2024-03-29 03:45:00",Giza-Zayed,"Om Ali Cream",Small,40.5,10,0.15,Nutella,51811,12,Female,"No Membership",Wallet,In-store,75,11.3,148,29.1,61.1,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,3,56.7,400.95,292.61,March
106333,"2024-03-06 23:00:00",Giza-Zayed,"Rice Pudding Oven",Large,81.3,3,0.1,"No Topping",61463,67,Male,Gold,"Credit Card",In-store,50,6.1,147,39.6,43.8,4,"Not Holiday",Traditional,"Greater Cairo","not weekend",23,34.15,253.66,197.56,March
104065,"2024-02-12 08:00:00",Alex-Stanly,"Om Ali Cream",Large,52.32,10,0.05,Lotus,73263,15,Female,Gold,Wallet,ElMenus,80,8.9,122,29.6,36.6,5,"Not Holiday",Traditional,Alexandria,"not weekend",8,73.25,570.29,472.19,February
109547,"2024-04-09 10:30:00",Alex-Stanly,"Rice Pudding Nuts",Medium,70.05,2,0,"No Topping",89423,39,Female,"No Membership",Cash,Talabat,40,14.7,144,39.1,78.2,3,"Not Holiday",Traditional,Alexandria,"not weekend",10,19.61,159.71,140.10,April
100618,"2024-01-07 10:15:00",Riyadh-Olaya,"Qishtouza Lotus",Large,176.97,5,0,Lotus,61889,17,Male,Bronze,Instapay,"Mobile App",46,11.4,108,16.7,47.8,3,"Not Holiday",Modern,KSA,Weekend,10,123.88,1008.73,884.85,January
103282,"2024-02-04 04:15:00","Cairo-Nasr City","Rice Pudding Oven",Small,86.51,2,0.15,"No Topping",68474,14,Unknown,Gold,Instapay,In-store,104,10.4,148,19.1,63.7,4,"Not Holiday",Traditional,"Greater Cairo",Weekend,4,24.22,171.29,125.01,February
105227,"2024-02-24 10:30:00","Cairo-Nasr City","Super B.Laban",Small,106.87,8,0.15,Lotus,62852,27,Female,Gold,"Credit Card","Mobile App",22,8.9,144,38.7,65.4,5,"Not Holiday",Signature,"Greater Cairo",Weekend,10,119.69,846.41,617.71,February
103398,"2024-02-05 09:15:00",Mansoura-Mashaya,"Qishtouza Nutella",Medium,97.86,9,0,"No Topping",64278,74,Male,Silver,Instapay,"Mobile App",74,8.8,123,17.5,87.7,NULL,"Not Holiday",Modern,Delta,"not weekend",9,123.3,1004.04,880.74,February
103066,"2024-02-01 22:15:00",Cairo-Zamalek,"Super B.Laban",Medium,60.32,9,0,"No Topping",74599,57,Male,Gold,"Credit Card",ElMenus,88,14.1,113,34.8,68.1,2,"Not Holiday",Signature,"Greater Cairo","not weekend",22,76,618.88,542.88,February
100767,"2024-01-08 23:30:00",Mansoura-Mashaya,"Rice Pudding Nuts",Medium,170.39,10,0.15,Nutella,68841,55,Female,Gold,Wallet,ElMenus,52,14,112,19.1,51,4,"Not Holiday",Traditional,Delta,"not weekend",23,238.55,1686.86,1231.06,January
107079,"2024-03-14 17:30:00",Riyadh-Olaya,"Om Ali Cream",Large,101.18,6,0,Lotus,61632,26,Male,"No Membership","Credit Card",In-store,56,3.8,118,38.6,22.1,3,"Not Holiday",Traditional,KSA,"not weekend",17,84.99,692.07,607.08,March
105280,"2024-02-24 23:45:00","Cairo-Nasr City","Qishtouza Nutella",Large,111.23,11,0.05,Nuts,81713,20,Female,Gold,"Credit Card",ElMenus,99,12.8,127,16,37.1,4,"Not Holiday",Modern,"Greater Cairo",Weekend,23,171.29,1333.64,1104.23,February
104150,"2024-02-13 05:15:00",Giza-Zayed,"Sweet Koshary Mix",Small,54.86,11,0,Lotus,64596,17,Female,Bronze,Instapay,ElMenus,48,14.8,106,43.1,56,1,"Not Holiday",Signature,"Greater Cairo","not weekend",5,84.48,687.94,603.46,February
101145,"2024-01-12 22:00:00",Giza-Zayed,"Rice Pudding Nuts",Small,124.49,5,0,Nuts,81019,44,Male,"No Membership",Instapay,In-store,16,8.1,140,44,44.3,1,Holiday,Traditional,"Greater Cairo",Weekend,22,87.14,709.59,622.45,January
104249,"2024-02-14 06:00:00",Dubai-Marina,"Qishtouza Nutella",Medium,90.23,3,0,Nuts,81892,74,Unknown,"No Membership","Credit Card",In-store,49,5,108,40.4,36.8,NULL,"Not Holiday",Modern,UAE,"not weekend",6,37.9,308.59,270.69,February
104111,"2024-02-12 19:30:00",Cairo-Zamalek,"Qishtouza Nutella",Large,144.84,9,0,"No Topping",58304,51,Female,Bronze,"Credit Card",Talabat,64,0.8,145,27.2,58.6,NULL,"Not Holiday",Modern,"Greater Cairo","not weekend",19,182.5,1486.06,1303.56,February
100463,"2024-01-05 19:30:00",Tanta-Saeed,"Super B.Laban",Large,90.33,6,0,Nutella,68806,23,Male,"No Membership","Credit Card","Mobile App",92,3.2,146,36.5,51.2,3,"Not Holiday",Signature,Delta,Weekend,19,75.88,617.86,541.98,January
102933,"2024-01-31 13:00:00","Cairo-Nasr City","Om Ali Cream",Medium,162.64,2,0.1,Nuts,79779,23,Female,"No Membership",Cash,ElMenus,107,6.2,106,34.4,36.9,1,"Not Holiday",Traditional,"Greater Cairo","not weekend",13,45.54,338.29,263.48,January
104624,"2024-02-18 03:45:00",Dubai-Marina,"Qishtouza Lotus",Large,167.91,3,0,Lotus,69539,44,Female,Bronze,Wallet,ElMenus,18,8.9,146,40.1,46,2,"Not Holiday",Modern,UAE,Weekend,3,70.52,574.25,503.73,February
103814,"2024-02-09 17:15:00",Mansoura-Mashaya,"Om Ali Cream",Small,145.63,6,0.05,"No Topping",89808,26,Female,Gold,"Credit Card","Mobile App",75,0.7,127,37.6,62.5,3,"Not Holiday",Traditional,Delta,Weekend,17,122.33,952.42,788.59,February
106309,"2024-03-06 17:00:00",Giza-Zayed,"Ice Cream Mango",Medium,77.83,4,0,Nuts,57535,49,Female,Gold,"Credit Card",ElMenus,33,11,115,22.5,84.8,NULL,"Not Holiday","Ice Cream","Greater Cairo","not weekend",17,43.58,354.9,311.32,March
104342,"2024-02-15 05:15:00",Riyadh-Olaya,"Rice Pudding Nuts",Small,80.19,2,0,Nutella,81554,61,Female,"No Membership",Wallet,Talabat,56,11.8,133,23.4,54.1,1,"Not Holiday",Traditional,KSA,"not weekend",5,22.45,182.83,160.38,February
105301,"2024-02-25 05:00:00",Cairo-Zamalek,"Ice Cream Mango",Large,118.56,6,0.1,Nuts,76403,18,Female,"No Membership",Cash,In-store,30,7.7,137,21.3,61.1,5,"Not Holiday","Ice Cream","Greater Cairo",Weekend,5,99.59,739.81,576.20,February
106805,"2024-03-11 21:00:00",Giza-Zayed,"Sweet Koshary Mix",Large,162.37,7,0,Nutella,76700,29,Male,Bronze,Wallet,"Mobile App",101,4.2,127,15.2,48.8,2,"Not Holiday",Signature,"Greater Cairo","not weekend",21,159.12,1295.71,1136.59,March
103283,"2024-02-04 04:30:00","Cairo-Nasr City","Rice Pudding Nuts",Medium,175.22,2,0.05,Pistachio,64749,46,Female,Gold,Wallet,Talabat,118,14.2,101,42.8,70.3,NULL,"Not Holiday",Traditional,"Greater Cairo",Weekend,4,49.06,381.98,316.27,February
102575,"2024-01-27 19:30:00",Mansoura-Mashaya,"Super B.Laban",Medium,79.03,1,0,Nutella,73034,38,Unknown,Bronze,"Credit Card",ElMenus,84,11,132,25.7,23.2,NULL,"Not Holiday",Signature,Delta,Weekend,19,11.06,90.09,79.03,January
107962,"2024-03-23 22:15:00",Alex-Stanly,"Qishtouza Lotus",Small,99.58,8,0,"No Topping",58754,58,Unknown,Silver,Cash,"Mobile App",76,9.5,115,34,45.2,5,"Not Holiday",Modern,Alexandria,Weekend,22,111.53,908.17,796.64,March
107880,"2024-03-23 01:45:00",Dubai-Marina,"Om Ali Cream",Medium,117.82,8,0,Nutella,55001,39,Male,Silver,Cash,"Mobile App",67,7.7,105,21.6,72.5,2,Holiday,Traditional,UAE,Weekend,1,131.96,1074.52,942.56,March
100829,"2024-01-09 15:00:00",Dubai-Marina,"Om Ali Cream",Large,122.44,7,0.05,Nuts,70663,57,Female,Gold,"Credit Card",ElMenus,19,5.9,103,20.9,51,5,"Not Holiday",Traditional,UAE,"not weekend",15,119.99,934.22,773.52,January
106487,"2024-03-08 13:30:00",Cairo-Zamalek,"Sweet Koshary Mix",Large,174.06,7,0,Nuts,58585,51,Male,Bronze,Instapay,Talabat,105,14.6,137,31.1,68.8,NULL,"Not Holiday",Signature,"Greater Cairo",Weekend,13,170.58,1389,1218.42,March
107600,"2024-03-20 03:45:00",Riyadh-Olaya,"Sweet Koshary Mix",Large,96.77,10,0.15,Pistachio,66637,35,Female,"No Membership","Credit Card",ElMenus,85,13.3,114,19.5,68.4,1,"Not Holiday",Signature,KSA,"not weekend",3,135.48,958.02,699.16,March
102541,"2024-01-27 11:00:00",Mansoura-Mashaya,"Super B.Laban",Small,161.82,11,0.15,Lotus,69879,40,Male,Gold,Instapay,Talabat,92,13.2,139,26.4,70.7,5,"Not Holiday",Signature,Delta,Weekend,11,249.2,1762.22,1286.07,January
105747,"2024-02-29 20:30:00",Mansoura-Mashaya,"Rice Pudding Nuts",Medium,53.49,6,0.05,Nutella,58029,39,Female,Silver,Instapay,Talabat,102,1,138,38.2,81,2,"Not Holiday",Traditional,Delta,"not weekend",20,44.93,349.82,289.65,February
108527,"2024-03-29 19:30:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,67.85,2,0,Nutella,55994,64,Female,Gold,"Credit Card",Talabat,50,13.5,102,37.2,86.3,1,"Not Holiday",Traditional,"Greater Cairo",Weekend,19,19,154.7,135.70,March
109567,"2024-04-09 15:30:00",Dubai-Marina,"Sweet Koshary Mix",Medium,91.74,5,0.05,Pistachio,62120,18,Female,Bronze,Instapay,Talabat,25,8.3,101,24,37.6,3,"Not Holiday",Signature,UAE,"not weekend",15,64.22,499.98,413.97,April
103743,"2024-02-08 23:30:00",Dubai-Marina,"Sweet Koshary Mix",Medium,82.41,1,0.05,Nutella,86686,43,Female,Silver,"Credit Card","Mobile App",21,13.9,128,34.5,30.6,1,"Not Holiday",Signature,UAE,"not weekend",23,11.54,89.83,74.38,February
107499,"2024-03-19 02:30:00",Dubai-Marina,"Rice Pudding Oven",Medium,177.39,1,0.15,"No Topping",72770,69,Female,"No Membership",Wallet,In-store,68,1.3,128,41.4,67.1,3,"Not Holiday",Traditional,UAE,"not weekend",2,24.83,175.61,128.16,March
103525,"2024-02-06 17:00:00",Dubai-Marina,"Super B.Laban",Medium,53.41,4,0,Nutella,81592,13,Male,Gold,Instapay,Talabat,99,14.5,116,16.9,31.5,1,"Not Holiday",Signature,UAE,"not weekend",17,29.91,243.55,213.64,February
100021,"2024-01-01 05:00:00",Tanta-Saeed,"Qishtouza Nutella",Small,85.87,1,0.1,Pistachio,52853,70,Female,Bronze,Instapay,ElMenus,47,8,117,27.8,31.8,4,"Not Holiday",Modern,Delta,"not weekend",5,12.02,89.3,69.55,January
101916,"2024-01-20 22:45:00",Cairo-Zamalek,"Super B.Laban",Large,101.47,4,0.05,Pistachio,78141,58,Female,Bronze,Instapay,In-store,23,9.2,117,26.5,33.9,5,"Not Holiday",Signature,"Greater Cairo",Weekend,22,56.82,442.41,366.31,January
106572,"2024-03-09 10:45:00",Tanta-Saeed,"Sweet Koshary Mix",Small,164.71,6,0,Lotus,85550,44,Male,"No Membership",Cash,Talabat,107,3.7,132,36.2,41.1,NULL,"Not Holiday",Signature,Delta,Weekend,10,138.36,1126.62,988.26,March
109019,"2024-04-03 22:30:00",Riyadh-Olaya,"Sweet Koshary Mix",Medium,69.16,3,0,Nutella,52042,48,Male,"No Membership","Credit Card","Mobile App",79,10.6,117,23.7,25.1,4,"Not Holiday",Signature,KSA,"not weekend",22,29.05,236.53,207.48,April
102013,"2024-01-21 23:00:00",Tanta-Saeed,"Om Ali Cream",Large,120.27,4,0,"No Topping",70273,42,Female,Bronze,Cash,Talabat,74,14.5,119,30.4,27.2,1,"Not Holiday",Traditional,Delta,Weekend,23,67.35,548.43,481.08,January
105406,"2024-02-26 07:15:00",Tanta-Saeed,"Rice Pudding Oven",Medium,90.29,10,0,"No Topping",89626,40,Male,"No Membership","Credit Card","Mobile App",75,12.1,144,21.4,70.4,5,"Not Holiday",Traditional,Delta,"not weekend",7,126.41,1029.31,902.90,February
101296,"2024-01-14 11:45:00",Cairo-Zamalek,"Qishtouza Lotus",Small,78.59,4,0.1,"No Topping",58223,19,Male,Gold,Instapay,ElMenus,106,1.6,116,20.6,52.9,5,"Not Holiday",Modern,"Greater Cairo",Weekend,11,44.01,326.93,254.63,January
103746,"2024-02-09 00:15:00",Dubai-Marina,"Ice Cream Mango",Medium,65.83,4,0,Nuts,68623,36,Male,Silver,Instapay,ElMenus,73,7.4,131,20.7,53.5,5,"Not Holiday","Ice Cream",UAE,Weekend,0,36.86,300.18,263.32,February
